Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	21/1025	8.221601e-06	8.377811e-03	0	0	3.342537e+00	3.913691e+01	KANK2;PLK3;TLE1;SMAD3;PDE2A;ARID5A;NR1D2;CXXC5;KLF4;HDAC9;KLF2;CIART;PER2;PER3;NACC2;BCL6B;ID1;TAF7;CLOCK;BMAL1;SOX4
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	17/763	2.269258e-05	1.156187e-02	0	0	3.570463e+00	3.818065e+01	KANK2;PLK3;SMAD3;PDE2A;ARID5A;NR1D2;CXXC5;KLF4;HDAC9;KLF2;PER2;PER3;NACC2;BCL6B;ID1;TAF7;SOX4
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	9/231	3.493428e-05	1.186601e-02	0	0	6.124428e+00	6.284914e+01	TLE1;PIK3IP1;PDE2A;PLAUR;CCDC22;HDAC9;STYXL2;BMAL1;EPHA2
GO_Biological_Process_2023	Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	4/32	6.906756e-05	1.516287e-02	0	0	2.098730e+01	2.010673e+02	KANK2;PLK3;NACC2;KLF4
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	12/456	8.338694e-05	1.516287e-02	0	0	4.132156e+00	3.880928e+01	PER2;TLE1;NACC2;ID1;ARID5A;TAF7;NR1D2;KLF4;CLOCK;HDAC9;BMAL1;CIART
GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	3/13	8.928090e-05	1.516287e-02	0	0	4.378897e+01	4.082762e+02	PPP1R15A;PPP1R15B;DNAJB9
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	28/2028	3.027863e-04	4.407704e-02	0	0	2.252739e+00	1.825278e+01	KANK2;CAMK2D;CXXC5;HDAC9;NPAS2;DBP;NACC2;ZBTB7B;SOX4;STAT5A;NCOA1;PLK3;SMAD3;KLF13;AUTS2;PDE2A;ARID5A;MRTFA;NR1D2;KLF4;KLF2;PER2;PER3;BCL6B;ID1;TAF7;CLOCK;BMAL1
GO_Biological_Process_2023	Regulation Of Cell Development (GO:0060284)	4/52	4.669668e-04	5.355674e-02	0	0	1.223025e+01	9.379685e+01	PER2;CLOCK;HDAC9;BMAL1
GO_Biological_Process_2023	Negative Regulation Of PERK-mediated Unfolded Protein Response (GO:1903898)	2/5	4.730232e-04	5.355674e-02	0	0	9.663260e+01	7.398546e+02	PPP1R15A;PPP1R15B
GO_Biological_Process_2023	Photoperiodism (GO:0009648)	3/24	5.974364e-04	6.087877e-02	0	0	2.084034e+01	1.546950e+02	PER2;PER3;CLOCK
GO_Biological_Process_2023	Cellular Response To Laminar Fluid Shear Stress (GO:0071499)	2/6	7.063015e-04	6.542920e-02	0	0	7.247080e+01	5.258096e+02	KLF4;KLF2
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	3/27	8.503357e-04	7.164428e-02	0	0	1.823254e+01	1.289018e+02	SMAD3;KLF4;KLF2
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	3/28	9.475546e-04	7.164428e-02	0	0	1.750235e+01	1.218448e+02	SMAD3;KLF4;KLF2
GO_Biological_Process_2023	Mitral Valve Development (GO:0003174)	2/7	9.843178e-04	7.164428e-02	0	0	5.797372e+01	4.013846e+02	GJA5;SOX4
GO_Biological_Process_2023	Regulation Of Type B Pancreatic Cell Development (GO:2000074)	2/8	1.306448e-03	8.875138e-02	0	0	4.830900e+01	3.207932e+02	BMAL1;CLOCK
GO_Biological_Process_2023	Response To Laminar Fluid Shear Stress (GO:0034616)	2/9	1.672075e-03	1.002261e-01	0	0	4.140563e+01	2.647348e+02	KLF4;KLF2
GO_Biological_Process_2023	Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897)	2/9	1.672075e-03	1.002261e-01	0	0	4.140563e+01	2.647348e+02	PPP1R15A;PPP1R15B
GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	11/557	1.786705e-03	1.011474e-01	0	0	3.040078e+00	1.923574e+01	NCOA1;SMAD3;FZD7;TAF7;NR1D2;KLF4;CLOCK;BMAL1;SOX4;NPAS2;KLF2
GO_Biological_Process_2023	Ventricular Septum Development (GO:0003281)	3/37	2.147210e-03	1.151583e-01	0	0	1.286354e+01	7.902825e+01	GJA5;PDE2A;SOX4
GO_Biological_Process_2023	Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	3/39	2.500105e-03	1.172488e-01	0	0	1.214767e+01	7.278183e+01	SMAD3;KLF4;KLF2
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	2/11	2.531378e-03	1.172488e-01	0	0	3.220114e+01	1.925303e+02	KLF4;KLF2
GO_Biological_Process_2023	Intracellular Copper Ion Homeostasis (GO:0006878)	2/11	2.531378e-03	1.172488e-01	0	0	3.220114e+01	1.925303e+02	ANKRD9;CCDC22
GO_Biological_Process_2023	cAMP Metabolic Process (GO:0046058)	2/12	3.023850e-03	1.283876e-01	0	0	2.897956e+01	1.681169e+02	ADCY2;EPHA2
GO_Biological_Process_2023	Relaxation Of Cardiac Muscle (GO:0055119)	2/12	3.023850e-03	1.283876e-01	0	0	2.897956e+01	1.681169e+02	CAMK2D;KCNJ2
GO_Biological_Process_2023	Regulation Of Insulin Secretion (GO:0050796)	4/87	3.184145e-03	1.296676e-01	0	0	7.060419e+00	4.059439e+01	PER2;CLOCK;BMAL1;SOX4
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	3/43	3.308496e-03	1.296676e-01	0	0	1.093070e+01	6.242808e+01	SMAD3;MRTFA;KLF4
GO_Biological_Process_2023	Relaxation Of Muscle (GO:0090075)	2/13	3.557411e-03	1.342593e-01	0	0	2.634373e+01	1.485450e+02	CAMK2D;KCNJ2
GO_Biological_Process_2023	Copper Ion Homeostasis (GO:0055070)	2/14	4.131473e-03	1.496943e-01	0	0	2.414720e+01	1.325469e+02	ANKRD9;CCDC22
GO_Biological_Process_2023	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	3/47	4.260191e-03	1.496943e-01	0	0	9.934993e+00	5.422958e+01	PLK3;DYRK2;SOX4
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	4/96	4.529823e-03	1.525951e-01	0	0	6.366828e+00	3.436223e+01	SMAD3;PDE2A;ID1;LRRC32
GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	3/49	4.791994e-03	1.525951e-01	0	0	9.502078e+00	5.074878e+01	SMAD3;MRTFA;KLF4
GO_Biological_Process_2023	Regulation Of Cell Communication (GO:0010646)	3/49	4.791994e-03	1.525951e-01	0	0	9.502078e+00	5.074878e+01	CAMK2D;GJA5;LRRC32
GO_Biological_Process_2023	Regulation Of Fibrinolysis (GO:0051917)	2/16	5.398787e-03	1.559311e-01	0	0	2.069552e+01	1.080633e+02	SERPINE1;PLAUR
GO_Biological_Process_2023	Regulation Of Plasminogen Activation (GO:0010755)	2/16	5.398787e-03	1.559311e-01	0	0	2.069552e+01	1.080633e+02	SERPINE1;PLAUR
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	2/16	5.398787e-03	1.559311e-01	0	0	2.069552e+01	1.080633e+02	SMAD3;LRRC32
GO_Biological_Process_2023	Regulation Of Protein Secretion (GO:0050708)	4/102	5.612901e-03	1.559311e-01	0	0	5.975208e+00	3.096764e+01	PER2;RSAD2;CLOCK;BMAL1
GO_Biological_Process_2023	Regulation Of Peptide Hormone Secretion (GO:0090276)	3/52	5.661876e-03	1.559311e-01	0	0	8.918968e+00	4.614674e+01	PER2;CLOCK;BMAL1
GO_Biological_Process_2023	Cardiac Muscle Cell Contraction (GO:0086003)	2/18	6.821220e-03	1.744674e-01	0	0	1.810675e+01	9.031135e+01	CAMK2D;KCNJ2
GO_Biological_Process_2023	Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	2/18	6.821220e-03	1.744674e-01	0	0	1.810675e+01	9.031135e+01	PPP1R15A;PPP1R15B
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	23/1922	6.848572e-03	1.744674e-01	0	0	1.875424e+00	9.346581e+00	STAT5A;NCOA1;CAMK2D;TLE1;SMAD3;KLF13;FZD7;ARID5A;NR1D2;KLF4;HDAC9;NPAS2;KLF2;CIART;PER2;DBP;NACC2;ID1;TAF7;ZBTB7B;CLOCK;BMAL1;SOX4
GO_Biological_Process_2023	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	5/174	7.419822e-03	1.841285e-01	0	0	4.347788e+00	2.131981e+01	SMAD3;DYRK2;KLF4;SOX4;KLF2
GO_Biological_Process_2023	Cardiac Ventricle Development (GO:0003231)	2/19	7.589202e-03	1.841285e-01	0	0	1.704079e+01	8.317659e+01	GJA5;PDE2A
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	3/59	8.040446e-03	1.905399e-01	0	0	7.801339e+00	3.762797e+01	SMAD3;MRTFA;KLF4
GO_Biological_Process_2023	Regulation Of Membrane Depolarization (GO:0003254)	2/20	8.394293e-03	1.944042e-01	0	0	1.609327e+01	7.692909e+01	CAMK2D;GJA5
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	2/22	1.011362e-02	2.290174e-01	0	0	1.448248e+01	6.653067e+01	PPP1R15A;PPP1R15B
GO_Biological_Process_2023	Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	2/23	1.102679e-02	2.300405e-01	0	0	1.379214e+01	6.216710e+01	SMAD3;NREP
GO_Biological_Process_2023	Artery Development (GO:0060840)	2/23	1.102679e-02	2.300405e-01	0	0	1.379214e+01	6.216710e+01	GJA5;PDE2A
GO_Biological_Process_2023	Entrainment Of Circadian Clock By Photoperiod (GO:0043153)	2/23	1.102679e-02	2.300405e-01	0	0	1.379214e+01	6.216710e+01	PER2;PER3
GO_Biological_Process_2023	Transcription By RNA Polymerase II (GO:0006366)	5/192	1.106181e-02	2.300405e-01	0	0	3.925692e+00	1.768233e+01	NCOA1;KLF13;PCF11;TAF7;ZBTB7B
GO_Biological_Process_2023	Neuromuscular Junction Development (GO:0007528)	2/24	1.197491e-02	2.392635e-01	0	0	1.316457e+01	5.825243e+01	PPFIBP1;MUSK
GO_Biological_Process_2023	Protein Kinase B Signaling (GO:0043491)	2/24	1.197491e-02	2.392635e-01	0	0	1.316457e+01	5.825243e+01	PLK3;EPHA2
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	7/364	1.378728e-02	2.577705e-01	0	0	2.897207e+00	1.241166e+01	TLE1;SMAD3;MUSK;PDE2A;ZBTB7B;KLF4;KLF2
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	3/72	1.382007e-02	2.577705e-01	0	0	6.327366e+00	2.709146e+01	SMAD3;ID1;LRRC32
GO_Biological_Process_2023	cAMP-mediated Signaling (GO:0019933)	2/26	1.397396e-02	2.577705e-01	0	0	1.206630e+01	5.152986e+01	PDE2A;ADCY2
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	2/26	1.397396e-02	2.577705e-01	0	0	1.206630e+01	5.152986e+01	CAMK2D;GJA5
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	5/207	1.490544e-02	2.577705e-01	0	0	3.631410e+00	1.527382e+01	SMAD3;CRIM1;HDAC9;BMAL1;SOX4
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	2/28	1.610665e-02	2.577705e-01	0	0	1.113700e+01	4.597937e+01	CAMK2D;GJA5
GO_Biological_Process_2023	Regulation Of Developmental Growth (GO:0048638)	2/29	1.722185e-02	2.577705e-01	0	0	1.072398e+01	4.355626e+01	STAT5A;MUSK
GO_Biological_Process_2023	Regulation Of Blood Coagulation (GO:0030193)	2/29	1.722185e-02	2.577705e-01	0	0	1.072398e+01	4.355626e+01	SERPINE1;PLAUR
GO_Biological_Process_2023	Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	2/30	1.836895e-02	2.577705e-01	0	0	1.034046e+01	4.133178e+01	KLF4;HDAC9
GO_Biological_Process_2023	Regulation Of Cold-Induced Thermogenesis (GO:0120161)	4/146	1.901473e-02	2.577705e-01	0	0	4.114554e+00	1.630409e+01	PER2;ID1;ZBTB7B;BMAL1
GO_Biological_Process_2023	Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	2/31	1.954746e-02	2.577705e-01	0	0	9.983388e+00	3.928373e+01	KANK2;CLOCK
GO_Biological_Process_2023	Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	2/31	1.954746e-02	2.577705e-01	0	0	9.983388e+00	3.928373e+01	SMAD3;NREP
GO_Biological_Process_2023	Negative Regulation Of Fat Cell Differentiation (GO:0045599)	2/32	2.075691e-02	2.577705e-01	0	0	9.650122e+00	3.739303e+01	SMAD3;BMAL1
GO_Biological_Process_2023	Negative Regulation Of Osteoblast Differentiation (GO:0045668)	2/32	2.075691e-02	2.577705e-01	0	0	9.650122e+00	3.739303e+01	CRIM1;HDAC9
GO_Biological_Process_2023	Regulation Of Lamellipodium Assembly (GO:0010591)	2/33	2.199680e-02	2.577705e-01	0	0	9.338356e+00	3.564318e+01	AUTS2;EPHA2
GO_Biological_Process_2023	Regulation Of Sprouting Angiogenesis (GO:1903670)	2/33	2.199680e-02	2.577705e-01	0	0	9.338356e+00	3.564318e+01	KLF4;KLF2
GO_Biological_Process_2023	Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	2/33	2.199680e-02	2.577705e-01	0	0	9.338356e+00	3.564318e+01	KLF4;KLF2
GO_Biological_Process_2023	Positive Regulation Of Protein Dephosphorylation (GO:0035307)	2/33	2.199680e-02	2.577705e-01	0	0	9.338356e+00	3.564318e+01	PPP1R15A;PPP1R15B
GO_Biological_Process_2023	Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	2/33	2.199680e-02	2.577705e-01	0	0	9.338356e+00	3.564318e+01	SERPINE1;EPHA2
GO_Biological_Process_2023	Negative Regulation Of Angiogenesis (GO:0016525)	3/86	2.211447e-02	2.577705e-01	0	0	5.256378e+00	2.003481e+01	SERPINE1;KLF4;KLF2
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	5/231	2.275968e-02	2.577705e-01	0	0	3.241811e+00	1.226301e+01	MUSK;FZD7;P2RY1;PLAUR;EPHA2
GO_Biological_Process_2023	Response To Estrogen (GO:0043627)	2/34	2.326667e-02	2.577705e-01	0	0	9.046077e+00	3.401988e+01	CITED4;ARID5A
GO_Biological_Process_2023	Regulation Of Blood Circulation (GO:1903522)	2/34	2.326667e-02	2.577705e-01	0	0	9.046077e+00	3.401988e+01	PER2;CAMK2D
GO_Biological_Process_2023	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	6/319	2.418981e-02	2.577705e-01	0	0	2.817459e+00	1.048609e+01	ANKRD9;RHBDD2;DNAJB9;CLOCK;BMAL1;RNF122
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	2/35	2.456604e-02	2.577705e-01	0	0	8.771511e+00	3.251064e+01	KANK2;KLF4
GO_Biological_Process_2023	Lymphocyte Differentiation (GO:0030098)	3/91	2.560669e-02	2.577705e-01	0	0	4.956467e+00	1.816497e+01	DNAJB9;HDAC9;SOX4
GO_Biological_Process_2023	Blood Vessel Diameter Maintenance (GO:0097746)	2/36	2.589445e-02	2.577705e-01	0	0	8.513096e+00	3.110452e+01	PER2;KLF2
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	15/1243	2.609907e-02	2.577705e-01	0	0	1.835498e+00	6.691962e+00	STAT5A;NCOA1;SMAD3;AUTS2;FZD7;MRTFA;NR1D2;KLF4;NPAS2;KLF2;DBP;TAF7;CLOCK;BMAL1;SOX4
GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	2/37	2.725144e-02	2.577705e-01	0	0	8.269447e+00	2.979191e+01	PPP1R15A;PPP1R15B
GO_Biological_Process_2023	Response To Transforming Growth Factor Beta (GO:0071559)	2/38	2.863655e-02	2.577705e-01	0	0	8.039335e+00	2.856433e+01	SMAD3;PDE2A
GO_Biological_Process_2023	mRNA Transcription By RNA Polymerase II (GO:0042789)	2/38	2.863655e-02	2.577705e-01	0	0	8.039335e+00	2.856433e+01	NCOA1;TAF7
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	3/96	2.937789e-02	2.577705e-01	0	0	4.688805e+00	1.653982e+01	PLAUR;KLF4;KLF2
GO_Biological_Process_2023	Monocarboxylic Acid Metabolic Process (GO:0032787)	3/97	3.016550e-02	2.577705e-01	0	0	4.638689e+00	1.624031e+01	PER2;HLCS;ACSL3
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	12/938	3.049979e-02	2.577705e-01	0	0	1.932110e+00	6.743133e+00	STAT5A;NCOA1;SMAD3;DBP;AUTS2;MRTFA;TAF7;NR1D2;KLF4;BMAL1;SOX4;KLF2
GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	2/40	3.148935e-02	2.577705e-01	0	0	7.615444e+00	2.633501e+01	KANK2;KLF4
GO_Biological_Process_2023	Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	2/40	3.148935e-02	2.577705e-01	0	0	7.615444e+00	2.633501e+01	PDE2A;ADCY2
GO_Biological_Process_2023	Water-Soluble Vitamin Metabolic Process (GO:0006767)	2/40	3.148935e-02	2.577705e-01	0	0	7.615444e+00	2.633501e+01	HLCS;SLC19A2
GO_Biological_Process_2023	Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	2/41	3.295615e-02	2.577705e-01	0	0	7.419802e+00	2.532065e+01	CAMK2D;KCNJ2
GO_Biological_Process_2023	Negative Regulation Of Excitatory Postsynaptic Potential (GO:0090394)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	TMEM25
GO_Biological_Process_2023	CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	RSAD2
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle (GO:0042749)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	PER3
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	PER3
GO_Biological_Process_2023	Negative Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000323)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	CLOCK
GO_Biological_Process_2023	Golgi Disassembly (GO:0090166)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	PLK3
GO_Biological_Process_2023	Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	HDAC9
GO_Biological_Process_2023	Regulation Of Fat Cell Proliferation (GO:0070344)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	PER2
GO_Biological_Process_2023	Regulation Of Histone Deacetylase Activity (GO:1901725)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	CAMK2D
GO_Biological_Process_2023	Cap-Dependent Translational Initiation (GO:0002191)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	MIF4GD
GO_Biological_Process_2023	Regulation Of Resting Membrane Potential (GO:0060075)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	KCNJ2
GO_Biological_Process_2023	Podocyte Cell Migration (GO:0090521)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	KANK2
GO_Biological_Process_2023	Polyamine Transport (GO:0015846)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	TAF7
GO_Biological_Process_2023	Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	GJA5
GO_Biological_Process_2023	Response To cGMP (GO:0070305)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	PDE2A
GO_Biological_Process_2023	Positive Regulation Of Hemoglobin Biosynthetic Process (GO:0046985)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	KLF4
GO_Biological_Process_2023	Thiamine-Containing Compound Metabolic Process (GO:0042723)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	SLC19A2
GO_Biological_Process_2023	Interleukin-4-Mediated Signaling Pathway (GO:0035771)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	STAT5A
GO_Biological_Process_2023	Interleukin-5-Mediated Signaling Pathway (GO:0038043)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	STAT5A
GO_Biological_Process_2023	Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	RSAD2
GO_Biological_Process_2023	Kidney Morphogenesis (GO:0060993)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	SOX4
GO_Biological_Process_2023	Mesodermal Cell Fate Commitment (GO:0001710)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	KLF4
GO_Biological_Process_2023	Negative Regulation Of Cardiac Muscle Cell Differentiation (GO:2000726)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	FZD7
GO_Biological_Process_2023	Regulation Of cGMP-mediated Signaling (GO:0010752)	1/5	3.427350e-02	2.577705e-01	0	0	3.597283e+01	1.213501e+02	PDE2A
GO_Biological_Process_2023	Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)	2/42	3.444929e-02	2.577705e-01	0	0	7.233942e+00	2.436585e+01	TLE1;CCDC22
GO_Biological_Process_2023	mRNA Transcription (GO:0009299)	2/43	3.596836e-02	2.577705e-01	0	0	7.057148e+00	2.346583e+01	NCOA1;TAF7
GO_Biological_Process_2023	Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	3/106	3.775035e-02	2.577705e-01	0	0	4.231439e+00	1.386541e+01	KANK2;ADAMTS1;KLF4
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	5/266	3.836329e-02	2.577705e-01	0	0	2.802082e+00	9.136619e+00	ENHO;ADAMTS3;ZBTB7B;KLF2;MYORG
GO_Biological_Process_2023	Extracellular Structure Organization (GO:0043062)	3/109	4.047529e-02	2.577705e-01	0	0	4.111057e+00	1.318442e+01	ADAMTS15;ADAMTS3;ADAMTS1
GO_Biological_Process_2023	Regulation Of Nervous System Development (GO:0051960)	2/46	4.067683e-02	2.577705e-01	0	0	6.574983e+00	2.105373e+01	PER2;BMAL1
GO_Biological_Process_2023	Cardiac Conduction (GO:0061337)	2/46	4.067683e-02	2.577705e-01	0	0	6.574983e+00	2.105373e+01	CAMK2D;KCNJ2
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	2/46	4.067683e-02	2.577705e-01	0	0	6.574983e+00	2.105373e+01	STAT5A;HDAC9
GO_Biological_Process_2023	Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	2/46	4.067683e-02	2.577705e-01	0	0	6.574983e+00	2.105373e+01	ID1;BMAL1
GO_Biological_Process_2023	Regulation Of Cellular Response To Insulin Stimulus (GO:1900076)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	NCOA1
GO_Biological_Process_2023	AV Node Cell To Bundle Of His Cell Communication (GO:0086067)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	GJA5
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Assembly (GO:1901201)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	SMAD3
GO_Biological_Process_2023	Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	CLOCK
GO_Biological_Process_2023	Regulation Of Hemoglobin Biosynthetic Process (GO:0046984)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	KLF4
GO_Biological_Process_2023	SMAD Protein Complex Assembly (GO:0007183)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	SMAD3
GO_Biological_Process_2023	Negative Regulation Of Plasminogen Activation (GO:0010757)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	SERPINE1
GO_Biological_Process_2023	Neurotransmitter Receptor Transport, Endosome To Postsynaptic Membrane (GO:0098887)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	GRIP2
GO_Biological_Process_2023	Noradrenergic Neuron Differentiation (GO:0003357)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	SOX4
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Contraction (GO:0014819)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	KCNJ2
GO_Biological_Process_2023	Regulation Of Striated Muscle Cell Differentiation (GO:0051153)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	HDAC9
GO_Biological_Process_2023	Cellular Response To Interleukin-9 (GO:0071355)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	STAT5A
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	RSAD2
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta2 Production (GO:0032909)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	SMAD3
GO_Biological_Process_2023	Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	KANK2
GO_Biological_Process_2023	Gap Junction Assembly (GO:0016264)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	GJA5
GO_Biological_Process_2023	White Fat Cell Differentiation (GO:0050872)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	PER2
GO_Biological_Process_2023	Interleukin-3-Mediated Signaling Pathway (GO:0038156)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	STAT5A
GO_Biological_Process_2023	Interleukin-9-Mediated Signaling Pathway (GO:0038113)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	STAT5A
